Date,Rendement_Bitcoin,Rendement_gold,Rendement_nvidia
2024-04-11,972.41034473179809,155.27125188142136,1510.7702567522506
2024-04-12,932.691185866274,155.36286892219096,1470.2567522507504
2024-04-13,886.82880080002224,,
2024-04-14,912.48923581210568,,
2024-04-15,880.74529848051327,155.15345854328905,1433.8279426475492
2024-04-16,886.2093391483096,156.76330083109744,1457.402467489163
2024-04-17,851.11947554098731,155.50029448334533,1401.0503501167057
2024-04-18,881.71060307230766,156.12852562005105,1411.6538846282094
2024-04-19,886.12322564515671,157.14940121719786,1270.4234744914972
2024-04-20,902.262562848968,,
2024-04-21,901.97227700769463,,
2024-04-22,928.21050584738464,152.77795955762056,1325.7419139713238
2024-04-23,922.45617933831488,152.47038806360842,1374.1747249083028
2024-04-24,892.88174671518641,152.21516916432171,1328.3927975991999
2024-04-25,895.81793938720512,152.49656436097118,1377.6592197399134
2024-04-26,885.669046362399,152.80413585498331,1462.7375791930644
2024-04-27,881.36892691463663,,
2024-04-28,876.54795966554616,,
2024-04-29,886.97047140198345,154.28964073031869,1463.1043681227077
2024-04-30,842.61507264090665,150.7034879916236,1440.5135045015004
2024-05-01,810.17806050168065,151.23355801321904,1384.4781593864623
2024-05-02,821.15197644379009,151.14194097244945,1430.7602534178059
2024-05-03,873.32287007972445,151.07650022904261,1480.226742247416
2024-05-04,887.36214894858188,,
2024-05-05,889.002472290897,,
2024-05-06,877.28964693463706,152.55546103003729,1535.9786595531843
2024-05-07,865.54765410150264,152.09737582618939,1509.7365788596198
2024-05-08,850.12778132725907,151.97303841371641,1507.3691230410138
2024-05-09,876.06600183338423,153.1509717950396,1479.6098699566523
2024-05-10,844.424845134587,155.42176559125713,1498.4661553851283
2024-05-11,844.83735659323872,,
2024-05-12,853.91260868357449,154.86224723512859,
2024-05-13,874.15205977943822,153.32766180223808,1507.1523841280427
2024-05-14,855.15430984194018,154.43361036581379,1523.1077025675224
2024-05-15,861.164199005528,154.885151495321,
